2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LinearSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 5.3791, Accuracy = 44.0%
Batch 79: Loss = 2.5834, Accuracy = 30.0%
Epoch 6 Test: Loss = 2.9687, Accuracy = 38.3%

-- Epoch 7 of 99 --

Batch 9: Loss = 3.0350, Accuracy = 51.5%
Batch 19: Loss = 3.0256, Accuracy = 26.7%
Batch 29: Loss = 2.5938, Accuracy = 27.3%
Batch 39: Loss = 2.6799, Accuracy = 50.0%
Batch 49: Loss = 3.1980, Accuracy = 29.7%
Batch 59: Loss = 2.5019, Accuracy = 45.2%
Batch 69: Loss = 3.5339, Accuracy = 39.5%
Batch 79: Loss = 2.7402, Accuracy = 35.5%
Epoch 7 Test: Loss = 2.9590, Accuracy = 41.6%

-- Epoch 8 of 99 --

Batch 9: Loss = 3.1125, Accuracy = 27.3%
Batch 19: Loss = 3.3129, Accuracy = 52.5%
Batch 29: Loss = 2.3215, Accuracy = 45.5%
Batch 39: Loss = 2.7945, Accuracy = 33.3%
Batch 49: Loss = 2.4501, Accuracy = 64.3%
Batch 59: Loss = 3.3850, Accuracy = 38.9%
Batch 69: Loss = 3.0907, Accuracy = 32.4%
Batch 79: Loss = 2.9034, Accuracy = 45.7%
Epoch 8 Test: Loss = 2.9088, Accuracy = 38.3%

-- Epoch 9 of 99 --

Batch 9: Loss = 2.5320, Accuracy = 40.0%
Batch 19: Loss = 2.8848, Accuracy = 36.4%
Batch 29: Loss = 2.7437, Accuracy = 43.8%
Batch 39: Loss = 2.7353, Accuracy = 39.4%
Batch 49: Loss = 2.8978, Accuracy = 44.1%
Batch 59: Loss = 2.6196, Accuracy = 40.6%
Batch 69: Loss = 2.4522, Accuracy = 62.5%
Batch 79: Loss = 3.4224, Accuracy = 41.0%
Epoch 9 Test: Loss = 2.8950, Accuracy = 38.1%

-- Epoch 10 of 99 --

Batch 9: Loss = 2.4766, Accuracy = 33.3%
Batch 19: Loss = 2.7850, Accuracy = 39.4%
Batch 29: Loss = 3.7583, Accuracy = 39.0%
Batch 39: Loss = 3.1390, Accuracy = 60.0%
Batch 49: Loss = 2.4618, Accuracy = 37.5%
Batch 59: Loss = 2.9068, Accuracy = 41.2%
Batch 69: Loss = 2.3859, Accuracy = 41.4%
Batch 79: Loss = 2.7647, Accuracy = 42.9%
Epoch 10 Test: Loss = 2.8716, Accuracy = 40.1%

-- Epoch 11 of 99 --

Batch 9: Loss = 3.0714, Accuracy = 53.8%
Batch 19: Loss = 2.8720, Accuracy = 38.2%
Batch 29: Loss = 2.7139, Accuracy = 50.0%
Batch 39: Loss = 2.1831, Accuracy = 26.9%
Batch 49: Loss = 2.6513, Accuracy = 28.6%
Batch 59: Loss = 2.9386, Accuracy = 32.3%
Batch 69: Loss = 3.2879, Accuracy = 32.3%
Batch 79: Loss = 3.1535, Accuracy = 52.5%
Epoch 11 Test: Loss = 2.8484, Accuracy = 39.8%

-- Epoch 12 of 99 --

Batch 9: Loss = 3.0954, Accuracy = 28.9%
Batch 19: Loss = 2.1668, Accuracy = 41.4%
Batch 29: Loss = 3.3245, Accuracy = 18.2%
Batch 39: Loss = 2.5013, Accuracy = 51.5%
Batch 49: Loss = 2.7897, Accuracy = 35.5%
Batch 59: Loss = 2.8491, Accuracy = 51.4%
Batch 69: Loss = 3.5696, Accuracy = 33.3%
Batch 79: Loss = 3.0131, Accuracy = 42.9%
Epoch 12 Test: Loss = 2.8481, Accuracy = 39.8%
2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LinearSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 7.3618, Accuracy = 36.1%
Batch 19: Loss = 6.3854, Accuracy = 47.1%
Batch 29: Loss = 6.2288, Accuracy = 44.4%
Batch 39: Loss = 5.6992, Accuracy = 59.4%
Batch 49: Loss = 4.8801, Accuracy = 54.3%
Batch 59: Loss = 4.8301, Accuracy = 34.3%
Batch 69: Loss = 4.6961, Accuracy = 48.5%
Batch 79: Loss = 3.9679, Accuracy = 41.9%
Epoch 0 Test: Loss = 4.2010, Accuracy = 52.7%

-- Epoch 1 of 99 --

Batch 9: Loss = 4.8531, Accuracy = 34.3%
Batch 19: Loss = 4.0103, Accuracy = 40.0%
Batch 29: Loss = 4.1058, Accuracy = 37.1%
Batch 39: Loss = 4.1272, Accuracy = 35.1%
Batch 49: Loss = 3.9339, Accuracy = 38.9%
Batch 59: Loss = 3.5675, Accuracy = 41.7%
Batch 69: Loss = 2.9817, Accuracy = 48.4%
Batch 79: Loss = 4.1426, Accuracy = 30.6%
Epoch 1 Test: Loss = 3.3384, Accuracy = 42.4%

-- Epoch 2 of 99 --

Batch 9: Loss = 2.9191, Accuracy = 48.3%
Batch 19: Loss = 3.6226, Accuracy = 51.5%
Batch 29: Loss = 4.1089, Accuracy = 43.6%
Batch 39: Loss = 2.7167, Accuracy = 35.7%
Batch 49: Loss = 3.0803, Accuracy = 50.0%
Batch 59: Loss = 4.4387, Accuracy = 35.7%
Batch 69: Loss = 3.6089, Accuracy = 37.1%
Batch 79: Loss = 2.8235, Accuracy = 50.0%
Epoch 2 Test: Loss = 3.0188, Accuracy = 43.3%

-- Epoch 3 of 99 --

Batch 9: Loss = 3.6260, Accuracy = 30.6%
Batch 19: Loss = 2.5517, Accuracy = 35.5%
Batch 29: Loss = 3.0966, Accuracy = 50.0%
Batch 39: Loss = 2.5192, Accuracy = 48.3%
Batch 49: Loss = 2.8202, Accuracy = 46.9%
Batch 59: Loss = 2.9075, Accuracy = 51.4%
Batch 69: Loss = 2.8694, Accuracy = 45.5%
Batch 79: Loss = 2.5766, Accuracy = 34.5%
Epoch 3 Test: Loss = 2.8951, Accuracy = 42.4%

-- Epoch 4 of 99 --

Batch 9: Loss = 2.8800, Accuracy = 47.1%
Batch 19: Loss = 3.0989, Accuracy = 50.0%
Batch 29: Loss = 3.1480, Accuracy = 31.2%
Batch 39: Loss = 3.1419, Accuracy = 37.1%
Batch 49: Loss = 2.9311, Accuracy = 32.1%
Batch 59: Loss = 2.9092, Accuracy = 45.2%
Batch 69: Loss = 3.8605, Accuracy = 53.7%
Batch 79: Loss = 3.2224, Accuracy = 52.9%
Epoch 4 Test: Loss = 2.8044, Accuracy = 43.0%

-- Epoch 5 of 99 --

Batch 9: Loss = 3.5205, Accuracy = 48.6%
Batch 19: Loss = 2.2179, Accuracy = 34.5%
Batch 29: Loss = 3.0355, Accuracy = 42.9%
Batch 39: Loss = 2.6881, Accuracy = 45.5%
Batch 49: Loss = 3.1741, Accuracy = 47.2%
Batch 59: Loss = 2.9917, Accuracy = 40.5%
Batch 69: Loss = 3.2074, Accuracy = 61.1%
Batch 79: Loss = 3.2158, Accuracy = 36.4%
Epoch 5 Test: Loss = 2.7570, Accuracy = 43.9%
2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LinearSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 7.1938, Accuracy = 34.3%
Batch 19: Loss = 5.8742, Accuracy = 25.8%
Batch 29: Loss = 6.0459, Accuracy = 54.3%
Batch 39: Loss = 4.7671, Accuracy = 43.3%
Batch 49: Loss = 6.5283, Accuracy = 27.5%
Batch 59: Loss = 4.7595, Accuracy = 45.7%
Batch 69: Loss = 4.7650, Accuracy = 41.7%
Batch 79: Loss = 4.0382, Accuracy = 38.2%
Epoch 0 Test: Loss = 4.3770, Accuracy = 38.7%

-- Epoch 1 of 99 --

Batch 9: Loss = 4.3189, Accuracy = 31.4%
Batch 19: Loss = 4.1561, Accuracy = 29.4%
Batch 29: Loss = 3.5906, Accuracy = 35.3%
Batch 39: Loss = 5.2586, Accuracy = 41.5%
Batch 49: Loss = 3.6409, Accuracy = 48.6%
Batch 59: Loss = 3.4529, Accuracy = 37.5%
Batch 69: Loss = 3.1488, Accuracy = 46.7%
Batch 79: Loss = 3.6182, Accuracy = 54.3%
Epoch 1 Test: Loss = 3.5134, Accuracy = 38.7%

-- Epoch 2 of 99 --

Batch 9: Loss = 3.4276, Accuracy = 42.4%
Batch 19: Loss = 3.2621, Accuracy = 38.9%
Batch 29: Loss = 3.5558, Accuracy = 40.0%
Batch 39: Loss = 3.4487, Accuracy = 43.2%
Batch 49: Loss = 3.9017, Accuracy = 28.6%
Batch 59: Loss = 3.6559, Accuracy = 38.2%
Batch 69: Loss = 3.2760, Accuracy = 41.2%
Batch 79: Loss = 3.1328, Accuracy = 27.6%
Epoch 2 Test: Loss = 3.2208, Accuracy = 38.7%

-- Epoch 3 of 99 --

Batch 9: Loss = 2.9195, Accuracy = 30.0%
Batch 19: Loss = 3.5979, Accuracy = 40.5%
Batch 29: Loss = 3.5445, Accuracy = 47.4%
Batch 39: Loss = 3.3360, Accuracy = 44.4%
Batch 49: Loss = 3.3033, Accuracy = 41.2%
Batch 59: Loss = 2.7853, Accuracy = 30.0%
Batch 69: Loss = 2.6690, Accuracy = 45.2%
Batch 79: Loss = 2.3402, Accuracy = 28.6%
Epoch 3 Test: Loss = 3.0876, Accuracy = 37.6%

-- Epoch 4 of 99 --

Batch 9: Loss = 3.4399, Accuracy = 37.8%
Batch 19: Loss = 3.5303, Accuracy = 52.6%
Batch 29: Loss = 2.6777, Accuracy = 41.4%
Batch 39: Loss = 3.4432, Accuracy = 41.2%
Batch 49: Loss = 2.9097, Accuracy = 35.5%
Batch 59: Loss = 2.9315, Accuracy = 51.6%
Batch 69: Loss = 3.0187, Accuracy = 37.5%
Batch 79: Loss = 3.7044, Accuracy = 29.7%
Epoch 4 Test: Loss = 3.0066, Accuracy = 38.7%

-- Epoch 5 of 99 --

Batch 9: Loss = 3.0309, Accuracy = 36.7%
Batch 19: Loss = 3.3832, Accuracy = 38.9%
Batch 29: Loss = 2.8576, Accuracy = 34.4%
Batch 39: Loss = 2.7509, Accuracy = 56.2%
Batch 49: Loss = 3.0853, Accuracy = 57.6%
Batch 59: Loss = 3.2482, Accuracy = 26.5%
Batch 69: Loss = 3.6731, Accuracy = 36.6%
Batch 79: Loss = 2.8645, Accuracy = 36.4%
Epoch 5 Test: Loss = 2.9508, Accuracy = 38.7%
2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LinearSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 6.3435, Accuracy = 36.7%
Batch 19: Loss = 7.6297, Accuracy = 35.9%
Batch 29: Loss = 5.1135, Accuracy = 50.0%
Batch 39: Loss = 4.4002, Accuracy = 45.2%
Batch 49: Loss = 5.2561, Accuracy = 34.3%
Batch 59: Loss = 4.6127, Accuracy = 50.0%
Batch 69: Loss = 4.5519, Accuracy = 28.1%
Batch 79: Loss = 4.6717, Accuracy = 21.6%
Epoch 0 Test: Loss = 4.3637, Accuracy = 37.6%

-- Epoch 1 of 99 --

Batch 9: Loss = 3.7789, Accuracy = 37.5%
Batch 19: Loss = 4.0215, Accuracy = 33.3%
Batch 29: Loss = 3.4031, Accuracy = 43.3%
Batch 39: Loss = 3.8003, Accuracy = 36.4%
Batch 49: Loss = 3.6650, Accuracy = 21.2%
Batch 59: Loss = 4.0224, Accuracy = 40.0%
Batch 69: Loss = 3.6350, Accuracy = 40.6%
Batch 79: Loss = 3.0841, Accuracy = 45.2%
Epoch 1 Test: Loss = 3.4709, Accuracy = 42.9%

-- Epoch 2 of 99 --

Batch 9: Loss = 3.7913, Accuracy = 34.3%
Batch 19: Loss = 3.9761, Accuracy = 48.6%
Batch 29: Loss = 2.9380, Accuracy = 55.2%
Batch 39: Loss = 2.8873, Accuracy = 40.6%
Batch 49: Loss = 3.8313, Accuracy = 45.9%
Batch 59: Loss = 3.3119, Accuracy = 35.3%
Batch 69: Loss = 2.9486, Accuracy = 39.4%
Batch 79: Loss = 3.1009, Accuracy = 50.0%
Epoch 2 Test: Loss = 3.1863, Accuracy = 42.9%

-- Epoch 3 of 99 --

Batch 9: Loss = 3.7236, Accuracy = 38.9%
Batch 19: Loss = 2.7616, Accuracy = 54.5%
Batch 29: Loss = 3.0198, Accuracy = 43.8%
Batch 39: Loss = 2.9148, Accuracy = 40.0%
Batch 49: Loss = 2.8885, Accuracy = 41.9%
Batch 59: Loss = 3.4437, Accuracy = 38.2%
Batch 69: Loss = 2.6115, Accuracy = 40.6%
Batch 79: Loss = 2.5634, Accuracy = 48.3%
Epoch 3 Test: Loss = 3.0569, Accuracy = 42.9%

-- Epoch 4 of 99 --

Batch 9: Loss = 3.0062, Accuracy = 31.2%
Batch 19: Loss = 3.0186, Accuracy = 45.7%
Batch 29: Loss = 2.1324, Accuracy = 50.0%
Batch 39: Loss = 2.8897, Accuracy = 51.5%
Batch 49: Loss = 2.9011, Accuracy = 38.7%
Batch 59: Loss = 2.7115, Accuracy = 23.3%
Batch 69: Loss = 2.4338, Accuracy = 42.9%
Batch 79: Loss = 2.3969, Accuracy = 32.1%
Epoch 4 Test: Loss = 2.9866, Accuracy = 42.9%

-- Epoch 5 of 99 --

Batch 9: Loss = 3.0169, Accuracy = 40.6%
Batch 19: Loss = 3.1677, Accuracy = 41.2%
Batch 29: Loss = 3.0703, Accuracy = 39.4%
Batch 39: Loss = 3.0699, Accuracy = 26.7%
Batch 49: Loss = 2.5680, Accuracy = 46.7%
Batch 59: Loss = 3.2943, Accuracy = 39.4%
Batch 69: Loss = 3.1564, Accuracy = 37.1%
Batch 79: Loss = 2.9683, Accuracy = 37.1%
Epoch 5 Test: Loss = 2.9567, Accuracy = 37.9%

-- Epoch 6 of 99 --

Batch 9: Loss = 3.0994, Accuracy = 45.5%
Batch 19: Loss = 2.7119, Accuracy = 53.1%
Batch 29: Loss = 2.4522, Accuracy = 43.3%
Batch 39: Loss = 2.9743, Accuracy = 48.4%
Batch 49: Loss = 2.9011, Accuracy = 46.9%
Batch 59: Loss = 3.0155, Accuracy = 45.9%
Batch 69: Loss = 3.9757, Accuracy = 37.5%
Batch 79: Loss = 2.9022, Accuracy = 32.4%
Epoch 6 Test: Loss = 2.9391, Accuracy = 42.9%
Trial accuracies: [0.4624624624624625, 0.41292134831460675, 0.3940298507462687, 0.4194528875379939, 0.4006024096385542, 0.35755813953488375, 0.39823008849557523, 0.4393939393939394, 0.3872832369942196, 0.4289940828402367]
2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LSTMSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 7.6023, Accuracy = 39.5%
Batch 19: Loss = 5.8371, Accuracy = 57.1%
Batch 29: Loss = 6.6914, Accuracy = 33.3%
Batch 39: Loss = 5.5127, Accuracy = 61.5%
Batch 49: Loss = 4.4333, Accuracy = 37.5%
Batch 59: Loss = 3.7212, Accuracy = 30.0%
Batch 69: Loss = 3.8185, Accuracy = 45.5%
Batch 79: Loss = 3.2667, Accuracy = 48.5%
Epoch 0 Test: Loss = 3.8968, Accuracy = 47.6%

-- Epoch 1 of 99 --

Batch 9: Loss = 3.5722, Accuracy = 41.7%
Batch 19: Loss = 4.0501, Accuracy = 57.5%
Batch 29: Loss = 3.0999, Accuracy = 50.0%
Batch 39: Loss = 3.1017, Accuracy = 59.4%
Batch 49: Loss = 2.5180, Accuracy = 44.8%
Batch 59: Loss = 2.6394, Accuracy = 53.3%
Batch 69: Loss = 2.7099, Accuracy = 55.9%
Batch 79: Loss = 2.7311, Accuracy = 34.5%
Epoch 1 Test: Loss = 2.6964, Accuracy = 45.9%

-- Epoch 2 of 99 --

Batch 9: Loss = 2.7530, Accuracy = 37.1%
Batch 19: Loss = 2.3174, Accuracy = 48.4%
Batch 29: Loss = 2.3179, Accuracy = 38.2%
Batch 39: Loss = 2.6923, Accuracy = 41.2%
Batch 49: Loss = 2.2158, Accuracy = 61.3%
Batch 59: Loss = 2.0889, Accuracy = 48.3%
Batch 69: Loss = 2.3896, Accuracy = 37.5%
Batch 79: Loss = 2.3394, Accuracy = 64.7%
Epoch 2 Test: Loss = 2.3273, Accuracy = 48.5%

-- Epoch 3 of 99 --

Batch 9: Loss = 2.5375, Accuracy = 28.6%
Batch 19: Loss = 2.1538, Accuracy = 51.6%
Batch 29: Loss = 2.6000, Accuracy = 41.7%
Batch 39: Loss = 2.0787, Accuracy = 40.6%
Batch 49: Loss = 2.1190, Accuracy = 38.7%
Batch 59: Loss = 2.0457, Accuracy = 32.1%
Batch 69: Loss = 2.4005, Accuracy = 69.7%
Batch 79: Loss = 2.6147, Accuracy = 37.1%
Epoch 3 Test: Loss = 2.2498, Accuracy = 42.0%

-- Epoch 4 of 99 --

Batch 9: Loss = 2.3593, Accuracy = 52.9%
Batch 19: Loss = 2.2589, Accuracy = 36.4%
Batch 29: Loss = 2.1199, Accuracy = 42.4%
Batch 39: Loss = 2.3557, Accuracy = 47.1%
Batch 49: Loss = 1.8164, Accuracy = 41.4%
Batch 59: Loss = 2.7610, Accuracy = 54.3%
Batch 69: Loss = 2.3662, Accuracy = 39.4%
Batch 79: Loss = 1.9738, Accuracy = 48.4%
Epoch 4 Test: Loss = 2.1936, Accuracy = 40.5%

-- Epoch 5 of 99 --

Batch 9: Loss = 2.1500, Accuracy = 41.9%
Batch 19: Loss = 2.0337, Accuracy = 37.9%
Batch 29: Loss = 2.1764, Accuracy = 47.2%
Batch 39: Loss = 1.7926, Accuracy = 40.0%
Batch 49: Loss = 2.9111, Accuracy = 52.6%
Batch 59: Loss = 2.0064, Accuracy = 60.0%
Batch 69: Loss = 1.8532, Accuracy = 44.8%
Batch 79: Loss = 1.7742, Accuracy = 53.3%
Epoch 5 Test: Loss = 2.1397, Accuracy = 48.2%

-- Epoch 6 of 99 --

Batch 9: Loss = 2.6806, Accuracy = 41.7%
Batch 19: Loss = 2.5086, Accuracy = 61.8%
Batch 29: Loss = 2.1843, Accuracy = 57.1%
Batch 39: Loss = 2.4263, Accuracy = 45.9%
Batch 49: Loss = 2.0147, Accuracy = 61.8%
Batch 59: Loss = 2.0164, Accuracy = 51.5%
Batch 69: Loss = 2.4049, Accuracy = 45.7%
Batch 79: Loss = 1.8730, Accuracy = 62.1%
Epoch 6 Test: Loss = 2.2030, Accuracy = 56.5%

-- Epoch 7 of 99 --

Batch 9: Loss = 2.4824, Accuracy = 55.6%
Batch 19: Loss = 2.2667, Accuracy = 50.0%
Batch 29: Loss = 2.2055, Accuracy = 32.3%
Batch 39: Loss = 2.0306, Accuracy = 51.6%
Batch 49: Loss = 2.1579, Accuracy = 47.1%
Batch 59: Loss = 2.2340, Accuracy = 71.1%
Batch 69: Loss = 1.6129, Accuracy = 50.0%
Batch 79: Loss = 1.9698, Accuracy = 53.1%
Epoch 7 Test: Loss = 2.1110, Accuracy = 46.2%

-- Epoch 8 of 99 --

Batch 9: Loss = 1.7902, Accuracy = 60.0%
Batch 19: Loss = 2.0605, Accuracy = 62.5%
Batch 29: Loss = 2.1689, Accuracy = 57.1%
Batch 39: Loss = 2.5047, Accuracy = 65.7%
Batch 49: Loss = 2.2418, Accuracy = 73.5%
Batch 59: Loss = 1.5939, Accuracy = 40.7%
Batch 69: Loss = 1.9661, Accuracy = 61.1%
Batch 79: Loss = 1.7026, Accuracy = 61.8%
Epoch 8 Test: Loss = 2.0001, Accuracy = 52.7%

-- Epoch 9 of 99 --

Batch 9: Loss = 1.8878, Accuracy = 66.7%
Batch 19: Loss = 2.3600, Accuracy = 43.2%
Batch 29: Loss = 2.0003, Accuracy = 41.4%
Batch 39: Loss = 1.7247, Accuracy = 53.1%
Batch 49: Loss = 1.4878, Accuracy = 48.3%
Batch 59: Loss = 1.8030, Accuracy = 50.0%
Batch 69: Loss = 2.0082, Accuracy = 42.4%
Batch 79: Loss = 2.6354, Accuracy = 66.7%
Epoch 9 Test: Loss = 1.9474, Accuracy = 62.4%

-- Epoch 10 of 99 --

Batch 9: Loss = 1.8792, Accuracy = 63.9%
Batch 19: Loss = 1.5468, Accuracy = 60.0%
Batch 29: Loss = 2.0562, Accuracy = 83.3%
Batch 39: Loss = 2.2283, Accuracy = 36.7%
Batch 49: Loss = 1.6405, Accuracy = 57.1%
Batch 59: Loss = 2.0771, Accuracy = 47.2%
Batch 69: Loss = 1.9728, Accuracy = 58.8%
Batch 79: Loss = 1.9021, Accuracy = 79.4%
Epoch 10 Test: Loss = 1.9444, Accuracy = 75.4%

-- Epoch 11 of 99 --

Batch 9: Loss = 1.6310, Accuracy = 54.8%
Batch 19: Loss = 2.2926, Accuracy = 55.0%
Batch 29: Loss = 2.1130, Accuracy = 58.8%
Batch 39: Loss = 1.7065, Accuracy = 46.7%
Batch 49: Loss = 1.3609, Accuracy = 79.3%
Batch 59: Loss = 2.0835, Accuracy = 57.6%
Batch 69: Loss = 1.6715, Accuracy = 75.0%
Batch 79: Loss = 2.4149, Accuracy = 59.5%
Epoch 11 Test: Loss = 1.9193, Accuracy = 71.9%

-- Epoch 12 of 99 --

Batch 9: Loss = 2.1315, Accuracy = 80.0%
Batch 19: Loss = 1.9489, Accuracy = 54.3%
Batch 29: Loss = 1.4572, Accuracy = 66.7%
Batch 39: Loss = 2.5816, Accuracy = 66.7%
Batch 49: Loss = 2.4986, Accuracy = 54.1%
Batch 59: Loss = 1.9091, Accuracy = 55.9%
Batch 69: Loss = 2.1857, Accuracy = 48.6%
Batch 79: Loss = 1.9787, Accuracy = 72.2%
Epoch 12 Test: Loss = 1.8676, Accuracy = 68.3%

-- Epoch 13 of 99 --

Batch 9: Loss = 1.9478, Accuracy = 53.1%
Batch 19: Loss = 2.1033, Accuracy = 75.0%
Batch 29: Loss = 1.7415, Accuracy = 69.7%
Batch 39: Loss = 2.0659, Accuracy = 69.7%
Batch 49: Loss = 1.7300, Accuracy = 73.5%
Batch 59: Loss = 1.9565, Accuracy = 63.6%
Batch 69: Loss = 2.0470, Accuracy = 69.4%
Batch 79: Loss = 1.4575, Accuracy = 58.1%
Epoch 13 Test: Loss = 1.8370, Accuracy = 63.3%

-- Epoch 14 of 99 --

Batch 9: Loss = 1.8064, Accuracy = 70.6%
Batch 19: Loss = 1.6856, Accuracy = 53.1%
Batch 29: Loss = 1.9995, Accuracy = 73.5%
Batch 39: Loss = 1.9277, Accuracy = 70.3%
Batch 49: Loss = 1.8489, Accuracy = 61.8%
Batch 59: Loss = 2.0797, Accuracy = 57.6%
Batch 69: Loss = 1.7524, Accuracy = 60.0%
Batch 79: Loss = 1.6309, Accuracy = 80.0%
Epoch 14 Test: Loss = 1.8685, Accuracy = 68.3%

-- Epoch 15 of 99 --

Batch 9: Loss = 1.7238, Accuracy = 48.3%
Batch 19: Loss = 2.0452, Accuracy = 62.9%
Batch 29: Loss = 1.4731, Accuracy = 50.0%
Batch 39: Loss = 1.6700, Accuracy = 75.7%
Batch 49: Loss = 1.8471, Accuracy = 45.2%
Batch 59: Loss = 2.2828, Accuracy = 63.9%
Batch 69: Loss = 1.9419, Accuracy = 73.0%
Batch 79: Loss = 1.8197, Accuracy = 59.4%
Epoch 15 Test: Loss = 1.7988, Accuracy = 64.2%
2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LSTMSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 6.0899, Accuracy = 50.0%
Batch 19: Loss = 5.9466, Accuracy = 66.7%
Batch 29: Loss = 6.6138, Accuracy = 61.1%
Batch 39: Loss = 4.3579, Accuracy = 32.4%
Batch 49: Loss = 4.7527, Accuracy = 45.7%
Batch 59: Loss = 4.2243, Accuracy = 46.7%
Batch 69: Loss = 3.2198, Accuracy = 46.2%
Batch 79: Loss = 5.0620, Accuracy = 41.7%
Epoch 0 Test: Loss = 3.9061, Accuracy = 47.0%

-- Epoch 1 of 99 --

Batch 9: Loss = 2.9336, Accuracy = 50.0%
Batch 19: Loss = 3.5176, Accuracy = 55.9%
Batch 29: Loss = 3.4581, Accuracy = 41.7%
Batch 39: Loss = 2.7989, Accuracy = 48.5%
Batch 49: Loss = 2.4021, Accuracy = 27.6%
Batch 59: Loss = 2.7131, Accuracy = 48.4%
Batch 69: Loss = 2.7831, Accuracy = 53.1%
Batch 79: Loss = 2.8635, Accuracy = 31.4%
Epoch 1 Test: Loss = 2.5905, Accuracy = 47.3%

-- Epoch 2 of 99 --

Batch 9: Loss = 2.9678, Accuracy = 45.9%
Batch 19: Loss = 1.5782, Accuracy = 25.0%
Batch 29: Loss = 2.2514, Accuracy = 76.5%
Batch 39: Loss = 3.1656, Accuracy = 50.0%
Batch 49: Loss = 2.1485, Accuracy = 44.4%
Batch 59: Loss = 2.4017, Accuracy = 51.5%
Batch 69: Loss = 2.4586, Accuracy = 65.6%
Batch 79: Loss = 2.1515, Accuracy = 51.7%
Epoch 2 Test: Loss = 2.4403, Accuracy = 50.3%

-- Epoch 3 of 99 --

Batch 9: Loss = 2.1377, Accuracy = 48.4%
Batch 19: Loss = 2.0226, Accuracy = 41.4%
Batch 29: Loss = 2.0449, Accuracy = 53.3%
Batch 39: Loss = 2.2372, Accuracy = 64.7%
Batch 49: Loss = 2.4232, Accuracy = 39.4%
Batch 59: Loss = 2.3075, Accuracy = 40.6%
Batch 69: Loss = 2.6020, Accuracy = 67.6%
Batch 79: Loss = 2.7540, Accuracy = 48.6%
Epoch 3 Test: Loss = 2.2031, Accuracy = 53.0%

-- Epoch 4 of 99 --

Batch 9: Loss = 2.3340, Accuracy = 50.0%
Batch 19: Loss = 2.2764, Accuracy = 52.9%
Batch 29: Loss = 2.2800, Accuracy = 55.9%
Batch 39: Loss = 2.3438, Accuracy = 58.8%
Batch 49: Loss = 2.3869, Accuracy = 46.9%
Batch 59: Loss = 2.0460, Accuracy = 43.3%
Batch 69: Loss = 2.3809, Accuracy = 53.1%
Batch 79: Loss = 2.8113, Accuracy = 41.0%
Epoch 4 Test: Loss = 2.1546, Accuracy = 57.1%

-- Epoch 5 of 99 --

Batch 9: Loss = 2.2473, Accuracy = 66.7%
Batch 19: Loss = 2.2525, Accuracy = 57.1%
Batch 29: Loss = 2.0329, Accuracy = 65.7%
Batch 39: Loss = 2.0280, Accuracy = 68.6%
Batch 49: Loss = 2.0533, Accuracy = 55.2%
Batch 59: Loss = 1.9757, Accuracy = 58.8%
Batch 69: Loss = 2.2077, Accuracy = 57.1%
Batch 79: Loss = 1.8058, Accuracy = 50.0%
Epoch 5 Test: Loss = 2.0835, Accuracy = 60.7%

-- Epoch 6 of 99 --

Batch 9: Loss = 2.1601, Accuracy = 55.6%
Batch 19: Loss = 2.8928, Accuracy = 59.0%
Batch 29: Loss = 2.5289, Accuracy = 48.6%
Batch 39: Loss = 1.9094, Accuracy = 58.1%
Batch 49: Loss = 1.4586, Accuracy = 75.0%
Batch 59: Loss = 2.2496, Accuracy = 35.3%
Batch 69: Loss = 2.2494, Accuracy = 50.0%
Batch 79: Loss = 2.1902, Accuracy = 36.7%
Epoch 6 Test: Loss = 2.0981, Accuracy = 68.9%

-- Epoch 7 of 99 --
